Id,FixturesId,LeagueApiId,SeasonApiId,RoundApiId,HomeTeamId,AwayTeamId,DateUtc,StatusShort,HomeScore,AwayScore,Day,Month,Year
4300,157096,39,2019,39-2019-9,66,51,2019-10-19 14:00:00,FT,2,1,19,10,2019
4301,157098,39,2019,39-2019-9,52,50,2019-10-19 16:30:00,FT,0,2,19,10,2019
4302,157101,39,2019,39-2019-9,33,40,2019-10-20 15:30:00,FT,1,1,20,10,2019
4303,157102,39,2019,39-2019-9,62,42,2019-10-21 19:00:00,FT,1,0,21,10,2019
4304,157112,39,2019,39-2019-10,41,46,2019-10-25 19:00:00,FT,0,9,25,10,2019
4305,157109,39,2019,39-2019-10,50,66,2019-10-26 11:30:00,FT,3,0,26,10,2019
4306,157113,39,2019,39-2019-10,38,35,2019-10-26 14:00:00,FT,0,0,26,10,2019
4307,157114,39,2019,39-2019-10,48,62,2019-10-26 14:00:00,FT,1,1,26,10,2019
4308,157106,39,2019,39-2019-10,51,45,2019-10-26 14:00:00,FT,3,2,26,10,2019
4309,157107,39,2019,39-2019-10,44,49,2019-10-26 16:30:00,FT,2,4,26,10,2019
