Id,LeagueApiId,SeasonApiId,RoundApiId,HomeTeamId,AwayTeamId,DateUtc,StatusShort,HomeScore,AwayScore
592781,39,2020,39-2020-29,50,39,2021-03-02 20:00:00,FT,4,1
592777,39,2020,39-2020-29,44,46,2021-03-03 18:00:00,FT,1,1
592782,39,2020,39-2020-29,62,66,2021-03-03 18:00:00,FT,1,0
592778,39,2020,39-2020-29,52,33,2021-03-03 20:15:00,FT,0,0
592818,39,2020,39-2020-33,36,47,2021-03-04 18:00:00,FT,0,1
592784,39,2020,39-2020-29,60,45,2021-03-04 18:00:00,FT,0,1
592780,39,2020,39-2020-29,40,49,2021-03-04 20:15:00,FT,0,1
592758,39,2020,39-2020-27,44,42,2021-03-06 12:30:00,FT,1,1
592762,39,2020,39-2020-27,62,41,2021-03-06 15:00:00,FT,0,2
592756,39,2020,39-2020-27,66,39,2021-03-06 17:30:00,FT,0,0
592757,39,2020,39-2020-27,51,46,2021-03-06 20:00:00,FT,1,2
592764,39,2020,39-2020-27,60,34,2021-03-07 12:00:00,FT,0,0
592760,39,2020,39-2020-27,40,36,2021-03-07 14:00:00,FT,0,1
592761,39,2020,39-2020-27,50,33,2021-03-07 16:30:00,FT,0,2
592763,39,2020,39-2020-27,47,52,2021-03-07 19:15:00,FT,4,1
592759,39,2020,39-2020-27,49,45,2021-03-08 18:00:00,FT,2,0
592765,39,2020,39-2020-27,48,63,2021-03-08 20:00:00,FT,2,0
592822,39,2020,39-2020-33,50,41,2021-03-10 18:00:00,FT,5,2
592773,39,2020,39-2020-28,34,66,2021-03-12 20:00:00,FT,1,1
592770,39,2020,39-2020-28,63,49,2021-03-13 12:30:00,FT,0,0
592767,39,2020,39-2020-28,52,60,2021-03-13 15:00:00,FT,1,0
592768,39,2020,39-2020-28,45,44,2021-03-13 17:30:00,FT,1,2
592769,39,2020,39-2020-28,36,50,2021-03-13 20:00:00,FT,0,3
592774,39,2020,39-2020-28,41,51,2021-03-14 12:00:00,FT,1,2
592771,39,2020,39-2020-28,46,62,2021-03-14 14:00:00,FT,5,0
592766,39,2020,39-2020-28,42,47,2021-03-14 16:30:00,FT,2,1
592772,39,2020,39-2020-28,33,48,2021-03-14 19:15:00,FT,1,0
592775,39,2020,39-2020-28,39,40,2021-03-15 20:00:00,FT,0,1
592779,39,2020,39-2020-29,36,63,2021-03-19 20:00:00,FT,1,2
592776,39,2020,39-2020-29,51,34,2021-03-20 20:00:00,FT,3,0
592785,39,2020,39-2020-29,48,42,2021-03-21 15:00:00,FT,3,3
592312,39,2020,39-2020-18,66,47,2021-03-21 19:30:00,FT,0,2
592788,39,2020,39-2020-30,49,60,2021-04-03 11:30:00,FT,2,5
592790,39,2020,39-2020-30,63,62,2021-04-03 14:00:00,FT,2,1
592791,39,2020,39-2020-30,46,50,2021-04-03 16:30:00,FT,0,2
592786,39,2020,39-2020-30,42,40,2021-04-03 19:00:00,FT,0,3
592794,39,2020,39-2020-30,41,44,2021-04-04 11:00:00,FT,3,2
592793,39,2020,39-2020-30,34,47,2021-04-04 13:05:00,FT,2,2
592787,39,2020,39-2020-30,66,36,2021-04-04 15:30:00,FT,3,1
592792,39,2020,39-2020-30,33,51,2021-04-04 18:30:00,FT,2,1
592789,39,2020,39-2020-30,45,52,2021-04-05 17:00:00,FT,1,1
592795,39,2020,39-2020-30,39,48,2021-04-05 19:15:00,FT,2,3
592799,39,2020,39-2020-31,36,39,2021-04-09 19:00:00,FT,0,1
592801,39,2020,39-2020-31,50,63,2021-04-10 11:30:00,FT,1,2
592800,39,2020,39-2020-31,40,66,2021-04-10 14:00:00,FT,2,1
592798,39,2020,39-2020-31,52,49,2021-04-10 16:30:00,FT,1,4
592797,39,2020,39-2020-31,44,34,2021-04-11 11:00:00,FT,1,2
592805,39,2020,39-2020-31,48,46,2021-04-11 13:05:00,FT,3,2
592803,39,2020,39-2020-31,47,33,2021-04-11 15:30:00,FT,1,3
592802,39,2020,39-2020-31,62,42,2021-04-11 18:00:00,FT,0,3
592804,39,2020,39-2020-31,60,41,2021-04-12 17:00:00,FT,3,0
592796,39,2020,39-2020-31,51,45,2021-04-12 19:15:00,FT,0,0
592809,39,2020,39-2020-32,45,47,2021-04-16 19:00:00,FT,2,2
592813,39,2020,39-2020-32,34,48,2021-04-17 11:30:00,FT,3,2
592815,39,2020,39-2020-32,39,62,2021-04-17 19:15:00,FT,1,0
592806,39,2020,39-2020-32,42,36,2021-04-18 12:30:00,FT,1,1
592812,39,2020,39-2020-32,33,44,2021-04-18 15:00:00,FT,3,1
592810,39,2020,39-2020-32,63,40,2021-04-19 19:00:00,FT,1,1
592808,39,2020,39-2020-32,49,51,2021-04-20 19:15:00,FT,0,0
592783,39,2020,39-2020-29,47,41,2021-04-21 17:00:00,FT,2,1
592807,39,2020,39-2020-32,66,50,2021-04-21 19:15:00,FT,1,2
592811,39,2020,39-2020-32,46,60,2021-04-22 19:00:00,FT,3,0
592816,39,2020,39-2020-33,42,45,2021-04-23 19:00:00,FT,0,1
592821,39,2020,39-2020-33,40,34,2021-04-24 11:30:00,FT,1,1
592824,39,2020,39-2020-33,48,49,2021-04-24 16:30:00,FT,0,1
592823,39,2020,39-2020-33,62,51,2021-04-24 19:00:00,FT,1,0
592825,39,2020,39-2020-33,39,44,2021-04-25 11:00:00,FT,0,4
592819,39,2020,39-2020-33,63,33,2021-04-25 13:00:00,FT,0,0
592817,39,2020,39-2020-33,66,60,2021-04-25 18:00:00,FT,2,2
592820,39,2020,39-2020-33,46,52,2021-04-26 19:00:00,FT,2,1
592833,39,2020,39-2020-34,41,46,2021-04-30 19:00:00,FT,1,1
592829,39,2020,39-2020-34,52,50,2021-05-01 11:30:00,FT,0,2
592826,39,2020,39-2020-34,51,63,2021-05-01 14:00:00,FT,2,0
592828,39,2020,39-2020-34,49,36,2021-05-01 16:30:00,FT,2,0
592830,39,2020,39-2020-34,45,66,2021-05-01 19:00:00,FT,1,2
592832,39,2020,39-2020-34,34,42,2021-05-02 13:00:00,FT,0,2
592834,39,2020,39-2020-34,47,62,2021-05-02 18:15:00,FT,4,0
592835,39,2020,39-2020-34,60,39,2021-05-03 17:00:00,FT,1,1
592827,39,2020,39-2020-34,44,48,2021-05-03 19:15:00,FT,1,2
592840,39,2020,39-2020-35,46,34,2021-05-07 19:00:00,FT,2,4
592839,39,2020,39-2020-35,63,47,2021-05-08 11:30:00,FT,3,1
592843,39,2020,39-2020-35,62,52,2021-05-08 14:00:00,FT,0,2
592842,39,2020,39-2020-35,50,49,2021-05-08 16:30:00,FT,1,2
592841,39,2020,39-2020-35,40,41,2021-05-08 19:15:00,FT,2,0
592845,39,2020,39-2020-35,39,51,2021-05-09 11:00:00,FT,2,1
592837,39,2020,39-2020-35,66,33,2021-05-09 13:05:00,FT,1,3
592844,39,2020,39-2020-35,48,45,2021-05-09 15:30:00,FT,0,1
592836,39,2020,39-2020-35,42,60,2021-05-09 18:00:00,FT,3,1
592838,39,2020,39-2020-35,36,44,2021-05-10 19:00:00,FT,0,2
592849,39,2020,39-2020-36,33,46,2021-05-11 17:00:00,FT,1,2
592814,39,2020,39-2020-32,41,52,2021-05-11 19:15:00,FT,3,1
592851,39,2020,39-2020-36,49,42,2021-05-12 19:15:00,FT,0,1
592322,39,2020,39-2020-19,66,45,2021-05-13 17:00:00,FT,0,0
592831,39,2020,39-2020-34,33,40,2021-05-13 19:15:00,FT,2,4
592852,39,2020,39-2020-36,34,50,2021-05-14 19:00:00,FT,3,4
592847,39,2020,39-2020-36,44,63,2021-05-15 11:30:00,FT,0,4
592853,39,2020,39-2020-36,41,36,2021-05-15 14:00:00,FT,3,1
592846,39,2020,39-2020-36,51,48,2021-05-15 19:00:00,FT,1,1
592855,39,2020,39-2020-36,52,66,2021-05-16 11:00:00,FT,3,2
592854,39,2020,39-2020-36,47,39,2021-05-16 13:05:00,FT,2,0
592850,39,2020,39-2020-36,60,40,2021-05-16 15:30:00,FT,1,2
592848,39,2020,39-2020-36,45,62,2021-05-16 18:00:00,FT,0,1
592861,39,2020,39-2020-37,33,36,2021-05-18 17:00:00,FT,1,1
592863,39,2020,39-2020-37,41,63,2021-05-18 17:00:00,FT,0,2
592856,39,2020,39-2020-37,51,50,2021-05-18 18:00:00,FT,3,2
592858,39,2020,39-2020-37,49,46,2021-05-18 19:15:00,FT,2,1
592862,39,2020,39-2020-37,34,62,2021-05-19 17:00:00,FT,1,0
592860,39,2020,39-2020-37,45,39,2021-05-19 17:00:00,FT,1,0
592864,39,2020,39-2020-37,47,66,2021-05-19 17:00:00,FT,1,2
592859,39,2020,39-2020-37,52,42,2021-05-19 18:00:00,FT,1,3
592857,39,2020,39-2020-37,44,40,2021-05-19 19:15:00,FT,0,3
592865,39,2020,39-2020-37,60,48,2021-05-19 19:15:00,FT,1,3
592868,39,2020,39-2020-38,36,34,2021-05-23 15:00:00,FT,0,2
592875,39,2020,39-2020-38,39,33,2021-05-23 15:00:00,FT,1,2
592871,39,2020,39-2020-38,40,52,2021-05-23 15:00:00,FT,2,0
592866,39,2020,39-2020-38,42,51,2021-05-23 15:00:00,FT,2,0
592870,39,2020,39-2020-38,46,47,2021-05-23 15:00:00,FT,2,4
592874,39,2020,39-2020-38,48,41,2021-05-23 15:00:00,FT,3,0
592872,39,2020,39-2020-38,50,45,2021-05-23 15:00:00,FT,5,0
592873,39,2020,39-2020-38,62,44,2021-05-23 15:00:00,FT,1,0
592869,39,2020,39-2020-38,63,60,2021-05-23 15:00:00,FT,3,1
592867,39,2020,39-2020-38,66,49,2021-05-23 15:00:00,FT,2,1
710556,39,2021,39-2021-1,55,42,2021-08-13 19:00:00,FT,2,0
710561,39,2021,39-2021-1,33,63,2021-08-14 11:30:00,FT,5,1
710565,39,2021,39-2021-1,38,66,2021-08-14 14:00:00,FT,3,2
710557,39,2021,39-2021-1,44,51,2021-08-14 14:00:00,FT,1,2
710559,39,2021,39-2021-1,45,41,2021-08-14 14:00:00,FT,3,1
710560,39,2021,39-2021-1,46,39,2021-08-14 14:00:00,FT,1,0
710558,39,2021,39-2021-1,49,52,2021-08-14 14:00:00,FT,3,0
710563,39,2021,39-2021-1,71,40,2021-08-14 16:30:00,FT,0,3
710562,39,2021,39-2021-1,34,48,2021-08-15 13:00:00,FT,2,4
710564,39,2021,39-2021-1,47,50,2021-08-15 15:30:00,FT,1,0
710571,39,2021,39-2021-2,40,44,2021-08-21 11:30:00,FT,2,0
710572,39,2021,39-2021-2,50,71,2021-08-21 14:00:00,FT,5,0
710569,39,2021,39-2021-2,52,55,2021-08-21 14:00:00,FT,0,0
710570,39,2021,39-2021-2,63,45,2021-08-21 14:00:00,FT,2,2
710567,39,2021,39-2021-2,66,34,2021-08-21 14:00:00,FT,2,0
710568,39,2021,39-2021-2,51,38,2021-08-21 16:30:00,FT,2,0
710575,39,2021,39-2021-2,39,47,2021-08-22 13:00:00,FT,0,1
710573,39,2021,39-2021-2,41,33,2021-08-22 13:00:00,FT,1,1
710566,39,2021,39-2021-2,42,49,2021-08-22 15:30:00,FT,0,2
710574,39,2021,39-2021-2,48,46,2021-08-23 19:00:00,FT,4,1
710580,39,2021,39-2021-3,50,42,2021-08-28 11:30:00,FT,5,0
710581,39,2021,39-2021-3,34,41,2021-08-28 14:00:00,FT,2,2
710584,39,2021,39-2021-3,48,52,2021-08-28 14:00:00,FT,2,2
710577,39,2021,39-2021-3,51,45,2021-08-28 14:00:00,FT,0,2
710576,39,2021,39-2021-3,66,55,2021-08-28 14:00:00,FT,1,1
710582,39,2021,39-2021-3,71,46,2021-08-28 14:00:00,FT,1,2
710579,39,2021,39-2021-3,40,49,2021-08-28 16:30:00,FT,1,1
710578,39,2021,39-2021-3,44,63,2021-08-29 13:00:00,FT,1,1
710583,39,2021,39-2021-3,47,38,2021-08-29 13:00:00,FT,1,0
710585,39,2021,39-2021-3,39,33,2021-08-29 15:30:00,FT,0,1
710589,39,2021,39-2021-4,52,47,2021-09-11 11:30:00,FT,3,0
710593,39,2021,39-2021-4,33,34,2021-09-11 14:00:00,FT,4,1
710595,39,2021,39-2021-4,38,39,2021-09-11 14:00:00,FT,0,2
710594,39,2021,39-2021-4,41,48,2021-09-11 14:00:00,FT,0,0
710586,39,2021,39-2021-4,42,71,2021-09-11 14:00:00,FT,1,0
710592,39,2021,39-2021-4,46,50,2021-09-11 14:00:00,FT,0,1
710587,39,2021,39-2021-4,55,51,2021-09-11 14:00:00,FT,0,1
710588,39,2021,39-2021-4,49,66,2021-09-11 16:30:00,FT,3,0
710591,39,2021,39-2021-4,63,40,2021-09-12 15:30:00,FT,0,3
710590,39,2021,39-2021-4,45,44,2021-09-13 19:00:00,FT,3,1
710601,39,2021,39-2021-5,34,63,2021-09-17 19:00:00,FT,1,1
710605,39,2021,39-2021-5,39,55,2021-09-18 11:30:00,FT,0,2
710599,39,2021,39-2021-5,40,52,2021-09-18 14:00:00,FT,3,0
710598,39,2021,39-2021-5,44,42,2021-09-18 14:00:00,FT,0,1
710600,39,2021,39-2021-5,50,41,2021-09-18 14:00:00,FT,0,0
710602,39,2021,39-2021-5,71,38,2021-09-18 14:00:00,FT,1,3
710596,39,2021,39-2021-5,66,45,2021-09-18 16:30:00,FT,3,0
710604,39,2021,39-2021-5,48,33,2021-09-19 13:00:00,FT,1,2
710597,39,2021,39-2021-5,51,46,2021-09-19 13:00:00,FT,2,1
710603,39,2021,39-2021-5,47,49,2021-09-19 15:30:00,FT,0,3
710613,39,2021,39-2021-6,33,66,2021-09-25 11:30:00,FT,0,1
710608,39,2021,39-2021-6,49,50,2021-09-25 11:30:00,FT,0,1
710615,39,2021,39-2021-6,38,34,2021-09-25 14:00:00,FT,1,1
710610,39,2021,39-2021-6,45,71,2021-09-25 14:00:00,FT,2,0
710612,39,2021,39-2021-6,46,44,2021-09-25 14:00:00,FT,2,2
710611,39,2021,39-2021-6,63,48,2021-09-25 14:00:00,FT,1,2
710607,39,2021,39-2021-6,55,40,2021-09-25 16:30:00,FT,3,3
710614,39,2021,39-2021-6,41,39,2021-09-26 13:00:00,FT,0,1
710606,39,2021,39-2021-6,42,47,2021-09-26 15:30:00,FT,3,1
710609,39,2021,39-2021-6,52,51,2021-09-27 19:00:00,FT,1,1
710622,39,2021,39-2021-7,33,45,2021-10-02 11:30:00,FT,1,1
710625,39,2021,39-2021-7,39,34,2021-10-02 14:00:00,FT,2,1
710617,39,2021,39-2021-7,44,71,2021-10-02 14:00:00,FT,0,0
710618,39,2021,39-2021-7,49,41,2021-10-02 14:00:00,FT,3,1
710620,39,2021,39-2021-7,63,38,2021-10-02 14:00:00,FT,1,0
710616,39,2021,39-2021-7,51,42,2021-10-02 16:30:00,FT,0,0
710623,39,2021,39-2021-7,47,66,2021-10-03 13:00:00,FT,2,1
710624,39,2021,39-2021-7,48,55,2021-10-03 13:00:00,FT,1,2
710619,39,2021,39-2021-7,52,46,2021-10-03 13:00:00,FT,2,2
710621,39,2021,39-2021-7,40,50,2021-10-03 15:30:00,FT,2,2
710635,39,2021,39-2021-8,38,40,2021-10-16 11:30:00,FT,0,5
710634,39,2021,39-2021-8,41,63,2021-10-16 14:00:00,FT,1,0
710630,39,2021,39-2021-8,46,33,2021-10-16 14:00:00,FT,4,2
710631,39,2021,39-2021-8,50,44,2021-10-16 14:00:00,FT,2,0
710627,39,2021,39-2021-8,66,39,2021-10-16 14:00:00,FT,2,3
710633,39,2021,39-2021-8,71,51,2021-10-16 14:00:00,FT,0,0
710628,39,2021,39-2021-8,55,49,2021-10-16 16:30:00,FT,0,1
710629,39,2021,39-2021-8,45,48,2021-10-17 13:00:00,FT,0,1
710632,39,2021,39-2021-8,34,47,2021-10-17 15:30:00,FT,2,3
710626,39,2021,39-2021-8,42,52,2021-10-18 19:00:00,FT,2,2
710636,39,2021,39-2021-9,42,66,2021-10-22 19:00:00,FT,3,1
710639,39,2021,39-2021-9,49,71,2021-10-23 11:30:00,FT,7,0
710644,39,2021,39-2021-9,41,44,2021-10-23 14:00:00,FT,2,2
710641,39,2021,39-2021-9,45,38,2021-10-23 14:00:00,FT,2,5
710640,39,2021,39-2021-9,52,34,2021-10-23 14:00:00,FT,1,1
710642,39,2021,39-2021-9,63,39,2021-10-23 14:00:00,FT,1,1
710638,39,2021,39-2021-9,51,50,2021-10-23 16:30:00,FT,1,4
710645,39,2021,39-2021-9,48,47,2021-10-24 13:00:00,FT,1,0
710637,39,2021,39-2021-9,55,46,2021-10-24 13:00:00,FT,1,2
710643,39,2021,39-2021-9,33,40,2021-10-24 15:30:00,FT,0,5
710648,39,2021,39-2021-10,46,42,2021-10-30 11:30:00,FT,0,2
710651,39,2021,39-2021-10,34,49,2021-10-30 14:00:00,FT,0,3
710654,39,2021,39-2021-10,38,41,2021-10-30 14:00:00,FT,0,1
710649,39,2021,39-2021-10,40,51,2021-10-30 14:00:00,FT,2,2
710647,39,2021,39-2021-10,44,55,2021-10-30 14:00:00,FT,3,1
710650,39,2021,39-2021-10,50,52,2021-10-30 14:00:00,FT,0,2
710653,39,2021,39-2021-10,47,33,2021-10-30 16:30:00,FT,0,3
710652,39,2021,39-2021-10,71,63,2021-10-31 14:00:00,FT,1,2
710646,39,2021,39-2021-10,66,48,2021-10-31 16:30:00,FT,1,4
710655,39,2021,39-2021-10,39,45,2021-11-01 20:00:00,FT,2,1
710664,39,2021,39-2021-11,41,66,2021-11-05 20:00:00,FT,1,0
710663,39,2021,39-2021-11,33,50,2021-11-06 12:30:00,FT,0,2
710659,39,2021,39-2021-11,49,44,2021-11-06 15:00:00,FT,1,1
710660,39,2021,39-2021-11,52,39,2021-11-06 15:00:00,FT,2,0
710657,39,2021,39-2021-11,55,71,2021-11-06 15:00:00,FT,1,2
710658,39,2021,39-2021-11,51,34,2021-11-06 17:30:00,FT,1,1
710656,39,2021,39-2021-11,42,38,2021-11-07 14:00:00,FT,1,0
710661,39,2021,39-2021-11,45,47,2021-11-07 14:00:00,FT,0,0
710662,39,2021,39-2021-11,63,46,2021-11-07 14:00:00,FT,1,1
710665,39,2021,39-2021-11,48,40,2021-11-07 16:30:00,FT,3,2
710668,39,2021,39-2021-12,46,49,2021-11-20 12:30:00,FT,0,3
710671,39,2021,39-2021-12,34,55,2021-11-20 15:00:00,FT,3,3
710674,39,2021,39-2021-12,38,33,2021-11-20 15:00:00,FT,4,1
710675,39,2021,39-2021-12,39,48,2021-11-20 15:00:00,FT,1,0
710667,39,2021,39-2021-12,44,52,2021-11-20 15:00:00,FT,3,3
710666,39,2021,39-2021-12,66,51,2021-11-20 15:00:00,FT,2,0
710672,39,2021,39-2021-12,71,41,2021-11-20 15:00:00,FT,2,1
710669,39,2021,39-2021-12,40,42,2021-11-20 17:30:00,FT,4,0
710670,39,2021,39-2021-12,50,45,2021-11-21 14:00:00,FT,3,0
710673,39,2021,39-2021-12,47,63,2021-11-21 16:30:00,FT,2,1
710676,39,2021,39-2021-13,42,34,2021-11-27 12:30:00,FT,2,0
710683,39,2021,39-2021-13,40,41,2021-11-27 15:00:00,FT,4,0
710681,39,2021,39-2021-13,52,66,2021-11-27 15:00:00,FT,1,2
710685,39,2021,39-2021-13,71,39,2021-11-27 15:00:00,FT,0,0
710678,39,2021,39-2021-13,51,63,2021-11-27 17:30:00,FT,0,0
710682,39,2021,39-2021-13,46,38,2021-11-28 14:00:00,FT,4,2
710684,39,2021,39-2021-13,50,48,2021-11-28 14:00:00,FT,2,1
710677,39,2021,39-2021-13,55,45,2021-11-28 14:00:00,FT,1,0
710680,39,2021,39-2021-13,49,33,2021-11-28 16:30:00,FT,1,1
710693,39,2021,39-2021-14,34,71,2021-11-30 19:30:00,FT,1,1
710688,39,2021,39-2021-14,63,52,2021-11-30 20:15:00,FT,1,0
710689,39,2021,39-2021-14,38,49,2021-12-01 19:30:00,FT,1,2
710691,39,2021,39-2021-14,39,44,2021-12-01 19:30:00,FT,0,0
710694,39,2021,39-2021-14,41,46,2021-12-01 19:30:00,FT,2,2
710690,39,2021,39-2021-14,48,51,2021-12-01 19:30:00,FT,1,1
710687,39,2021,39-2021-14,45,40,2021-12-01 20:15:00,FT,1,4
710686,39,2021,39-2021-14,66,50,2021-12-01 20:15:00,FT,1,2
710695,39,2021,39-2021-14,47,55,2021-12-02 19:30:00,FT,2,0
710692,39,2021,39-2021-14,33,42,2021-12-02 20:15:00,FT,3,2
710704,39,2021,39-2021-15,48,49,2021-12-04 12:30:00,FT,3,2
710700,39,2021,39-2021-15,34,44,2021-12-04 15:00:00,FT,1,0
710705,39,2021,39-2021-15,39,40,2021-12-04 15:00:00,FT,0,1
710701,39,2021,39-2021-15,41,51,2021-12-04 15:00:00,FT,1,1
710703,39,2021,39-2021-15,38,50,2021-12-04 17:30:00,FT,1,3
710699,39,2021,39-2021-15,33,52,2021-12-05 14:00:00,FT,1,0
710702,39,2021,39-2021-15,47,71,2021-12-05 14:00:00,FT,3,0
710698,39,2021,39-2021-15,63,55,2021-12-05 14:00:00,FT,2,2
710696,39,2021,39-2021-15,66,46,2021-12-05 16:30:00,FT,2,1
710697,39,2021,39-2021-15,45,42,2021-12-06 20:00:00,FT,2,1
710707,39,2021,39-2021-16,55,38,2021-12-10 20:00:00,FT,2,1
710714,39,2021,39-2021-16,50,39,2021-12-11 12:30:00,FT,1,0
710713,39,2021,39-2021-16,40,66,2021-12-11 15:00:00,FT,1,0
710706,39,2021,39-2021-16,42,41,2021-12-11 15:00:00,FT,3,0
710710,39,2021,39-2021-16,49,63,2021-12-11 15:00:00,FT,3,2
710715,39,2021,39-2021-16,71,33,2021-12-11 17:30:00,FT,0,1
710709,39,2021,39-2021-16,44,48,2021-12-12 14:00:00,FT,0,0
710712,39,2021,39-2021-16,46,34,2021-12-12 14:00:00,FT,4,0
710711,39,2021,39-2021-16,52,45,2021-12-12 16:30:00,FT,3,1
710721,39,2021,39-2021-17,71,66,2021-12-14 19:45:00,FT,0,2
710725,39,2021,39-2021-17,50,63,2021-12-14 20:00:00,FT,7,0
710718,39,2021,39-2021-17,51,39,2021-12-15 19:30:00,FT,0,1
710722,39,2021,39-2021-17,52,41,2021-12-15 19:30:00,FT,2,2
710716,39,2021,39-2021-17,42,48,2021-12-15 20:00:00,FT,2,0
710723,39,2021,39-2021-17,49,45,2021-12-16 19:45:00,FT,1,1
710724,39,2021,39-2021-17,40,34,2021-12-16 20:00:00,FT,3,1
710728,39,2021,39-2021-18,63,42,2021-12-18 17:30:00,FT,1,4
710730,39,2021,39-2021-18,34,50,2021-12-19 14:00:00,FT,0,4
710735,39,2021,39-2021-18,39,49,2021-12-19 14:00:00,FT,0,0
710732,39,2021,39-2021-18,47,40,2021-12-19 16:30:00,FT,2,2
710743,39,2021,39-2021-19,47,52,2021-12-26 15:00:00,FT,3,0
710744,39,2021,39-2021-19,48,41,2021-12-26 15:00:00,FT,2,3
710740,39,2021,39-2021-19,50,46,2021-12-26 15:00:00,FT,6,3
710742,39,2021,39-2021-19,71,42,2021-12-26 15:00:00,FT,0,5
710736,39,2021,39-2021-19,66,49,2021-12-26 17:30:00,FT,1,3
710737,39,2021,39-2021-19,51,55,2021-12-26 20:00:00,FT,2,0
710741,39,2021,39-2021-19,34,33,2021-12-27 20:00:00,FT,1,1
710755,39,2021,39-2021-20,38,48,2021-12-28 15:00:00,FT,1,4
710754,39,2021,39-2021-20,41,47,2021-12-28 15:00:00,FT,1,1
710749,39,2021,39-2021-20,52,71,2021-12-28 15:00:00,FT,3,0
710752,39,2021,39-2021-20,46,40,2021-12-28 20:00:00,FT,1,0
710748,39,2021,39-2021-20,49,51,2021-12-29 19:30:00,FT,1,1
710747,39,2021,39-2021-20,55,50,2021-12-29 20:15:00,FT,0,1
710753,39,2021,39-2021-20,33,44,2021-12-30 20:15:00,FT,3,1
710756,39,2021,39-2021-21,42,50,2022-01-01 12:30:00,FT,1,2
710765,39,2021,39-2021-21,38,47,2022-01-01 15:00:00,FT,0,1
710759,39,2021,39-2021-21,52,48,2022-01-01 17:30:00,FT,2,3
710760,39,2021,39-2021-21,45,51,2022-01-02 14:00:00,FT,2,3
710757,39,2021,39-2021-21,55,66,2022-01-02 14:00:00,FT,2,1
710761,39,2021,39-2021-21,63,44,2022-01-02 14:00:00,FT,3,1
710758,39,2021,39-2021-21,49,40,2022-01-02 16:30:00,FT,2,2
710763,39,2021,39-2021-21,33,39,2022-01-03 17:30:00,FT,0,1
710731,39,2021,39-2021-18,41,55,2022-01-11 19:45:00,FT,4,1
710734,39,2021,39-2021-18,48,71,2022-01-12 19:45:00,FT,2,0
710767,39,2021,39-2021-22,51,52,2022-01-14 20:00:00,FT,1,1
710770,39,2021,39-2021-22,50,49,2022-01-15 12:30:00,FT,1,0
710771,39,2021,39-2021-22,34,38,2022-01-15 15:00:00,FT,1,1
710775,39,2021,39-2021-22,39,41,2022-01-15 15:00:00,FT,3,1
710772,39,2021,39-2021-22,71,45,2022-01-15 15:00:00,FT,2,1
710766,39,2021,39-2021-22,66,33,2022-01-15 17:30:00,FT,2,2
710769,39,2021,39-2021-22,40,55,2022-01-16 14:00:00,FT,3,0
710774,39,2021,39-2021-22,48,63,2022-01-16 14:00:00,FT,2,3
710787,39,2021,39-2021-24,51,49,2022-01-18 20:00:00,FT,1,1
710720,39,2021,39-2021-17,46,47,2022-01-19 19:30:00,FT,2,3
710717,39,2021,39-2021-17,55,33,2022-01-19 20:00:00,FT,1,3
710785,39,2021,39-2021-23,38,71,2022-01-21 20:00:00,FT,0,3
710780,39,2021,39-2021-23,45,66,2022-01-22 12:30:00,FT,0,1
710783,39,2021,39-2021-23,33,48,2022-01-22 15:00:00,FT,1,0
710777,39,2021,39-2021-23,55,39,2022-01-22 15:00:00,FT,1,2
710781,39,2021,39-2021-23,63,34,2022-01-22 15:00:00,FT,0,1
710784,39,2021,39-2021-23,41,50,2022-01-22 17:30:00,FT,1,1
710776,39,2021,39-2021-23,42,44,2022-01-23 14:00:00,FT,0,0
710782,39,2021,39-2021-23,46,51,2022-01-23 14:00:00,FT,1,1
710779,39,2021,39-2021-23,52,40,2022-01-23 14:00:00,FT,1,3
710778,39,2021,39-2021-23,49,47,2022-01-23 16:30:00,FT,2,0
710719,39,2021,39-2021-17,44,38,2022-02-05 18:00:00,FT,0,0
710792,39,2021,39-2021-24,34,45,2022-02-08 19:45:00,FT,3,1
710790,39,2021,39-2021-24,48,38,2022-02-08 19:45:00,FT,1,0
710788,39,2021,39-2021-24,44,33,2022-02-08 20:00:00,FT,1,1
710793,39,2021,39-2021-24,47,41,2022-02-09 19:45:00,FT,2,3
710795,39,2021,39-2021-24,50,55,2022-02-09 19:45:00,FT,2,0
710789,39,2021,39-2021-24,71,52,2022-02-09 19:45:00,FT,1,1
710786,39,2021,39-2021-24,66,63,2022-02-09 20:00:00,FT,3,3
710791,39,2021,39-2021-24,39,42,2022-02-10 19:45:00,FT,0,1
710794,39,2021,39-2021-24,40,46,2022-02-10 19:45:00,FT,2,0
710801,39,2021,39-2021-25,33,41,2022-02-12 12:30:00,FT,1,1
710805,39,2021,39-2021-25,38,51,2022-02-12 15:00:00,FT,0,2
710799,39,2021,39-2021-25,45,63,2022-02-12 15:00:00,FT,3,0
710796,39,2021,39-2021-25,55,52,2022-02-12 15:00:00,FT,0,0
710803,39,2021,39-2021-25,71,50,2022-02-12 17:30:00,FT,0,4
710802,39,2021,39-2021-25,34,66,2022-02-13 14:00:00,FT,1,0
710797,39,2021,39-2021-25,44,40,2022-02-13 14:00:00,FT,0,1
710804,39,2021,39-2021-25,47,39,2022-02-13 14:00:00,FT,0,2
710800,39,2021,39-2021-25,46,48,2022-02-13 16:30:00,FT,2,2
710729,39,2021,39-2021-18,33,51,2022-02-15 20:15:00,FT,2,0
710814,39,2021,39-2021-26,48,34,2022-02-19 12:30:00,FT,1,1
